DateAware,DateSubmitted,BreachCause,DateStart,DateEnd,BreachedEntity,CyberattackType,ResidentsAffected,IndustryType,Year,DaysToContainBreach,DaysOfExposure,DaysElapsedBeforeNotification,StateAffected,Id,BusinessType,Year,YearText,WashingtoniansAffectedRange,BreachLifecycleRange,DaysToIdentifyBreach,DaysBreachLifecycle,DiscoveredInProgress,DaysElapsedBetweenEndAndDiscovery,EndedOnDayDiscovered,DaysOfExposureRange,EntityState
5/17/16,6/28/16,Cyberattack,1/31/16,6/2/16,Noodles & Company,Malware,,Business,"2,016",16,123,42,,"9,629",Hospitality,"2,016",2016,Unknown,100-199,107,123,TRUE,,FALSE,100-199,
5/13/16,6/27/16,Cyberattack,10/27/15,3/21/16,Hard Rock Hotel & Casino Las Vegas,Malware,,Business,"2,016",0,146,45,,"9,628",Hospitality,"2,016",2016,Unknown,100-199,199,199,FALSE,53,FALSE,100-199,
9/17/14,6/16/16,Unauthorized Access,5/13/14,5/13/14,Uber Technologies,,"1,355",Business,"2,016",0,0,638,,"9,627",Transportation,"2,016",2016,"1,000-9,999",100-199,127,127,FALSE,127,FALSE,0,
6/1/16,6/13/16,Theft or Mistake,5/27/16,6/1/16,The Tax Shack,,"1,000",Finance,"2,016",0,5,12,,"9,626",,"2,016",2016,"1,000-9,999",Jan-99,5,5,TRUE,,TRUE,Jan-99,
9/29/15,6/10/16,Unauthorized Access,2/19/14,8/6/15,Grand Sierra Resort,,"1,061",Business,"2,016",0,533,255,,"9,625",Hospitality,"2,016",2016,"1,000-9,999",500+,587,587,FALSE,54,FALSE,500+,
1/30/16,6/6/16,Cyberattack,,1/30/16,"Empathia, Inc.",Malware,602,Business,"2,016",0,,128,,"9,623",Professional Services,"2,016",2016,500-999,Unknown,,,TRUE,,TRUE,Unknown,
,5/11/16,Unauthorized Access,4/12/16,,Olympia School District,,"2,145",Government,"2,016",,,,,"9,622",,"2,016",2016,"1,000-9,999",Unknown,,,FALSE,,FALSE,Unknown,
,5/10/16,Unauthorized Access,,,LendUp Processing Center,,708,Finance,"2,016",,,,,"9,621",,"2,016",2016,500-999,Unknown,,,FALSE,,FALSE,Unknown,
4/4/16,4/27/16,Unauthorized Access,,,AIM Inc.,,"1,639",Business,"2,016",,,23,,"9,617",Retail,"2,016",2016,"1,000-9,999",Unknown,,,FALSE,,FALSE,Unknown,
,4/18/16,Unauthorized Access,3/1/16,,doTERRA International LLC,,"41,485",Business,"2,016",,,,,"9,616",Consumable,"2,016",2016,"10,000-49,999",Unknown,,,FALSE,,FALSE,Unknown,
,4/11/16,Cyberattack,1/22/14,2/8/16,"Schwaab, Inc.",Malware,"2,162",Business,"2,016",,747,,,"9,615",Retail,"2,016",2016,"1,000-9,999",Unknown,,,FALSE,,FALSE,500+,
3/7/16,3/15/16,Cyberattack,3/7/16,3/7/16,Advance Auto Parts,Phishing,544,Business,"2,016",0,0,8,,"9,614",Retail,"2,016",2016,500-999,0,0,0,TRUE,,TRUE,0,
,3/14/16,Cyberattack,12/1/11,1/26/16,"Bailey's, Inc.",Malware,"8,844",Business,"2,016",,"1,517",,,"9,613",Retail,"2,016",2016,"1,000-9,999",Unknown,,,FALSE,,FALSE,500+,
3/2/16,3/7/16,Unauthorized Access,3/2/16,,Turner Construction Company,,566,Business,"2,016",,,5,,"9,612",Construction,"2,016",2016,500-999,Unknown,0,,FALSE,,FALSE,Unknown,
11/13/15,3/4/16,Unauthorized Access,10/3/15,,21st Century Oncology,,"2,802",Health,"2,016",,,112,,"9,611",,"2,016",2016,"1,000-9,999",Unknown,41,,FALSE,,FALSE,Unknown,
12/16/15,2/9/16,Unauthorized Access,11/15/13,12/24/15,Health Care Authority,,"91,187",Government,"2,016",8,769,55,,"9,610",,"2,016",2016,"50,000-999,999",500+,761,769,TRUE,,FALSE,500+,
,2/4/16,Unauthorized Access,10/3/15,12/18/15,"Gyft, Inc.",,"9,042",Business,"2,016",,76,,,"9,609",Retail,"2,016",2016,"1,000-9,999",Unknown,,,FALSE,,FALSE,Jan-99,
12/3/15,1/29/16,Cyberattack,5/4/14,12/3/15,"Landry's, Inc.",Skimmers,,Business,"2,016",0,578,57,,"9,608",Hospitality,"2,016",2016,Unknown,500+,578,578,TRUE,,TRUE,500+,
,1/22/16,Cyberattack,,,Starwood Hotels and Resorts,Malware,,Business,"2,016",,,,,"9,607",Hospitality,"2,016",2016,Unknown,Unknown,,,FALSE,,FALSE,Unknown,
11/24/15,1/14/16,Cyberattack,8/13/15,12/8/15,Hyatt Hotels Corporation,Malware,15,Business,"2,016",14,117,51,,"9,605",Hospitality,"2,016",2016,< 500,100-199,103,117,TRUE,,FALSE,100-199,
12/10/15,1/13/16,Unauthorized Access,12/7/15,12/8/15,HSBC Bank USA,,"5,270",Finance,"2,016",0,1,34,,"9,604",,"2,016",2016,"1,000-9,999",Jan-99,3,3,FALSE,2,FALSE,Jan-99,
12/7/15,12/23/15,Theft or Mistake,11/9/15,,"Matson Navigation Company, Inc. and Horizon Lines",,"2,185",Business,"2,016",,,16,,"9,602",Shipping,"2,016",2016,"1,000-9,999",Unknown,28,,FALSE,,FALSE,Unknown,
8/4/15,12/18/15,Unauthorized Access,7/15/14,8/5/14,"Yapstone, Inc.",,"5,264",Business,"2,016",0,21,136,,"9,601",Web Services,"2,016",2016,"1,000-9,999",300-399,385,385,FALSE,364,FALSE,Jan-99,
,11/30/15,Cyberattack,1/22/15,7/20/15,Muji,Malware,664,Business,"2,016",,179,,,"9,599",Retail,"2,016",2016,500-999,Unknown,,,FALSE,,FALSE,100-199,
2/10/15,11/24/15,Cyberattack,,,"Hilton Worldwide, Inc.",Malware,,Business,"2,016",,,287,,"9,598",Hospitality,"2,016",2016,Unknown,Unknown,,,FALSE,,FALSE,Unknown,
,11/13/15,Cyberattack,12/29/14,8/11/15,Noble House Hotels and Resorts,Malware,"4,555",Business,"2,016",,225,,,"9,597",Hospitality,"2,016",2016,"1,000-9,999",Unknown,,,FALSE,,FALSE,200-299,
10/9/15,10/28/15,Cyberattack,4/19/15,9/30/15,"Digital Theatre, LLC",Malware,"3,230",Business,"2,016",0,164,19,,"9,595",Entertainment,"2,016",2016,"1,000-9,999",100-199,173,173,FALSE,9,FALSE,100-199,
6/18/15,10/13/15,Cyberattack,3/24/15,5/20/15,"Service Systems Associates, Inc.",Malware,,Business,"2,016",0,57,117,,"9,594",Hospitality,"2,016",2016,Unknown,Jan-99,86,86,FALSE,29,FALSE,Jan-99,
9/21/15,10/1/15,Unauthorized Access,9/15/15,,T-Mobile USA/Experian,,"328,889",Business,"2,016",,,10,,"9,591",Telecommunications,"2,016",2016,"50,000-999,999",Unknown,6,,FALSE,,FALSE,Unknown,
,9/29/15,Unauthorized Access,8/20/14,7/14/15,Rite Aid Corporation,,"2,721",Business,"2,016",,328,,,"9,589",Retail,"2,016",2016,"1,000-9,999",Unknown,,,FALSE,,FALSE,300-399,
8/23/15,9/26/15,Theft or Mistake,8/23/15,,"Sterbick & Associates, P.S.",,500,Business,"2,016",,,34,,"9,588",Legal,"2,016",2016,500-999,Unknown,0,,FALSE,,FALSE,Unknown,
7/17/15,9/22/15,Unauthorized Access,6/19/14,7/15/15,Costco,,"29,425",Business,"2,016",0,391,67,,"9,587",Retail,"2,016",2016,"10,000-49,999",300-399,393,393,FALSE,2,FALSE,300-399,
8/5/15,9/9/15,Cyberattack,12/23/13,,The Lifetime Healthcare Companies,Unclear/unknown,,Health,"2,016",,,35,,"9,585",,"2,016",2016,Unknown,Unknown,590,,FALSE,,FALSE,Unknown,
8/13/15,8/18/15,Cyberattack,,,Web.com Group,Unclear/unknown,"1,595",Business,"2,016",,,5,,"9,583",Web Services,"2,016",2016,"1,000-9,999",Unknown,,,FALSE,,FALSE,Unknown,
5/30/15,8/11/15,Theft or Mistake,5/29/15,5/29/15,Sterling BackCheck,,"1,419",Business,"2,016",0,0,73,,"9,582",Human Resources,"2,016",2016,"1,000-9,999",Jan-99,1,1,FALSE,1,FALSE,0,
5/11/18,7/12/18,Cyberattack,5/11/18,,Overlake Arthritis and Osteoporosis Center,Malware,627,Health,"2,018",,,62,,"9,581",,"2,018",2018,500-999,Unknown,0,,FALSE,,FALSE,Unknown,
4/11/18,7/6/18,Cyberattack,,,International Mission Board,Unclear/unknown,992,Non-Profit/Charity,"2,018",,,86,,"9,579",,"2,018",2018,500-999,Unknown,,,FALSE,,FALSE,Unknown,
6/11/18,7/1/18,Cyberattack,4/26/18,6/12/18,"Macy's, Inc.",Unclear/unknown,"3,564",Business,"2,018",1,47,20,,"9,578",Retail,"2,018",2018,"1,000-9,999",Jan-99,46,47,TRUE,,FALSE,Jan-99,
6/20/18,6/29/18,Unauthorized Access,,,Northwest University,,"1,434",Education,"2,018",,,9,,"9,577",,"2,018",2018,"1,000-9,999",Unknown,,,FALSE,,FALSE,Unknown,
5/1/18,6/23/18,Cyberattack,5/1/18,5/1/18,"Terteling Company, Inc.",Phishing,941,Business,"2,018",0,0,53,,"9,576",Construction,"2,018",2018,500-999,0,0,0,TRUE,,TRUE,0,
5/11/18,5/18/18,Cyberattack,3/1/18,4/1/18,Brinker International (Chilis),Malware,,Business,"2,018",0,31,7,,"9,574",Hospitality,"2,018",2018,Unknown,Jan-99,71,71,FALSE,40,FALSE,Jan-99,
4/5/18,5/17/18,Cyberattack,11/25/17,11/25/17,Corporation Service Company,Unclear/unknown,"4,631",Business,"2,018",0,0,42,,"9,573",Legal,"2,018",2018,"1,000-9,999",100-199,131,131,FALSE,131,FALSE,0,
4/12/18,5/9/18,Unauthorized Access,,,"TaskRabbit, Inc.",,"77,618",Business,"2,018",,,27,,"9,572",Home,"2,018",2018,"50,000-999,999",Unknown,,,FALSE,,FALSE,Unknown,
4/21/18,5/9/18,Theft or Mistake,,,H&R Block,,"2,655",Finance,"2,018",,,18,,"9,571",,"2,018",2018,"1,000-9,999",Unknown,,,FALSE,,FALSE,Unknown,
2/1/18,5/8/18,Theft or Mistake,12/31/17,1/31/18,Global University,,"5,679",Education,"2,018",0,31,96,,"9,570",,"2,018",2018,"1,000-9,999",Jan-99,32,32,FALSE,1,FALSE,Jan-99,
3/19/18,5/3/18,Cyberattack,10/1/17,12/22/17,Alaska Airlines,Unclear/unknown,"1,442",Business,"2,018",0,82,45,,"9,569",Transportation,"2,018",2018,"1,000-9,999",100-199,169,169,FALSE,87,FALSE,Jan-99,
2/16/18,4/30/18,Cyberattack,11/29/17,2/16/18,Rail Europe North America,Unclear/unknown,687,Business,"2,018",0,79,73,,"9,567",Transportation,"2,018",2018,500-999,Jan-99,79,79,TRUE,,TRUE,Jan-99,
3/29/18,4/26/18,Cyberattack,7/1/17,3/31/18,Hudson's Bay Company,Malware,,Business,"2,018",2,273,28,,"9,566",Retail,"2,018",2018,Unknown,200-299,271,273,TRUE,,FALSE,200-299,
3/15/18,4/24/18,Cyberattack,9/27/17,10/12/17,Sears Holdings,Malware,"2,373",Business,"2,018",0,15,40,,"9,565",Retail,"2,018",2018,"1,000-9,999",100-199,169,169,FALSE,154,FALSE,Jan-99,
3/14/18,4/13/18,Unauthorized Access,,,Inogen Inc.,,518,Health,"2,018",,,30,,"9,563",,"2,018",2018,500-999,Unknown,,,FALSE,,FALSE,Unknown,
3/28/18,4/13/18,Cyberattack,9/26/17,10/12/17,"Best Buy Co, Inc.",Malware,"8,390",Business,"2,018",0,16,16,,"9,562",Retail,"2,018",2018,"1,000-9,999",100-199,183,183,FALSE,167,FALSE,Jan-99,
3/28/18,4/11/18,Cyberattack,9/26/17,10/12/17,Delta Airlines,Malware,"24,563",Business,"2,018",0,16,14,,"9,561",Software,"2,018",2018,"10,000-49,999",100-199,183,183,FALSE,167,FALSE,Jan-99,
1/25/21,4/13/21,Cyberattack,1/6/21,1/25/21,University of Colorado,Malware,"3,511",Education,"2,021",0,19,78,,"10,447",,"2,021",2021,"1,000-9,999",Jan-99,19,19,TRUE,,TRUE,Jan-99,
4/12/21,4/15/21,Cyberattack,12/2/20,12/10/20,"AmeriFirst Financial, Inc.",Unclear/unknown,757,Finance,"2,021",0,8,3,,"10,448",,"2,021",2021,500-999,100-199,131,131,FALSE,123,FALSE,Jan-99,
3/18/21,4/19/21,Cyberattack,1/7/21,4/11/21,"Blade HQ, LLC",Malware,"3,090",Business,"2,021",24,94,32,,"10,449",Retail,"2,021",2021,"1,000-9,999",Jan-99,70,94,TRUE,,FALSE,Jan-99,
3/30/21,4/26/21,Cyberattack,3/6/21,3/30/21,Seattle Police Officers' Guild,Malware,"1,297",Non-Profit/Charity,"2,021",0,24,27,,"10,450",,"2,021",2021,"1,000-9,999",Jan-99,24,24,TRUE,,TRUE,Jan-99,
4/17/21,4/28/21,Unauthorized Access,9/17/15,4/17/21,"ClearVoice Research.com, LLC",,"21,564",Business,"2,021",0,"2,039",11,,"10,451",Professional Services,"2,021",2021,"10,000-49,999",500+,"2,039","2,039",TRUE,,TRUE,500+,
4/5/21,4/28/21,Cyberattack,2/7/20,5/20/20,Direct Relief,Ransomware,926,Non-Profit/Charity,"2,021",0,103,23,,"10,452",,"2,021",2021,500-999,400-499,423,423,FALSE,320,FALSE,100-199,
2/27/21,4/29/21,Unauthorized Access,2/27/21,,Insurance Technologies Corporation,,"3,925",Business,"2,021",,,61,,"10,453",Software,"2,021",2021,"1,000-9,999",Unknown,0,,FALSE,,FALSE,Unknown,
1/7/21,4/30/21,Cyberattack,11/3/20,12/7/20,Kettle Cuisine,Ransomware,950,Business,"2,021",0,34,113,,"10,454",Consumable,"2,021",2021,500-999,Jan-99,65,65,FALSE,31,FALSE,Jan-99,
3/10/21,5/3/21,Cyberattack,12/1/20,3/8/21,"Divvy Up, Inc.",Malware,"1,137",Business,"2,021",0,97,54,FL,"10,455",Software,"2,021",2021,"1,000-9,999",Jan-99,99,99,FALSE,2,FALSE,Jan-99,FL
2/3/21,5/4/21,Cyberattack,1/27/21,2/3/21,Inventors Hall of Fame,Phishing,685,Non-Profit/Charity,"2,021",0,7,90,,"10,456",,"2,021",2021,500-999,Jan-99,7,7,TRUE,,TRUE,Jan-99,
2/19/21,5/5/21,Unauthorized Access,2/6/21,2/6/21,NEC Networks dba CaptureRx,,"126,193",Health,"2,021",0,0,75,,"10,457",,"2,021",2021,"50,000-999,999",Jan-99,13,13,FALSE,13,FALSE,0,
1/20/21,5/5/21,Cyberattack,8/21/20,1/25/21,Timberland Regional Library,Phishing,"26,209",Government,"2,021",5,157,105,,"10,458",,"2,021",2021,"10,000-49,999",100-199,152,157,TRUE,,FALSE,100-199,
3/22/21,5/7/21,Cyberattack,3/4/21,3/22/21,"JHT Holdings, Inc.",Ransomware,511,Business,"2,021",0,18,46,,"10,459",Transportation,"2,021",2021,500-999,Jan-99,18,18,TRUE,,TRUE,Jan-99,
4/4/21,5/5/21,Unauthorized Access,4/4/21,4/4/21,SEIU 775 Benefits Group,,"124,760",Non-Profit/Charity,"2,021",0,0,31,,"10,460",,"2,021",2021,"50,000-999,999",0,0,0,TRUE,,TRUE,0,
8/13/20,5/7/21,Theft or Mistake,,,"Telmate, LLC",,"4,257",Business,"2,021",,,267,,"10,462",Telecommunications,"2,021",2021,"1,000-9,999",Unknown,,,FALSE,,FALSE,Unknown,
12/13/20,5/10/21,Cyberattack,12/13/20,12/13/20,"Aspen Education Group, Inc.",Malware,"1,958",Business,"2,021",0,0,148,,"10,463",Other,"2,021",2021,"1,000-9,999",0,0,0,TRUE,,TRUE,0,
1/28/21,5/10/21,Cyberattack,11/1/20,2/1/21,"Cougar Den, Inc.",Phishing,757,Business,"2,021",4,92,102,,"10,464",Other,"2,021",2021,500-999,Jan-99,88,92,TRUE,,FALSE,Jan-99,
3/18/21,5/13/21,Cyberattack,2/6/21,3/19/21,"American Family Mutual Insurance Company, S.I.",Other,"5,246",Finance,"2,021",1,41,56,,"10,465",,"2,021",2021,"1,000-9,999",Jan-99,40,41,TRUE,,FALSE,Jan-99,
2/16/21,5/19/21,Unauthorized Access,1/21/21,2/5/21,Rehoboth McKinley Christian Health Care Services,,"1,186",Health,"2,021",0,15,92,,"10,467",,"2,021",2021,"1,000-9,999",Jan-99,26,26,FALSE,11,FALSE,Jan-99,
4/15/21,5/21/21,Cyberattack,,,"Defender Industries, Inc.",Malware,"1,208",Business,"2,021",,,36,,"10,468",Retail,"2,021",2021,"1,000-9,999",Unknown,,,FALSE,,FALSE,Unknown,
4/25/21,5/25/21,Cyberattack,1/7/21,4/4/21,Infinity Insurance Company,Other,639,Finance,"2,021",0,87,30,,"10,469",,"2,021",2021,500-999,100-199,108,108,FALSE,21,FALSE,Jan-99,
1/15/21,5/25/21,Cyberattack,11/1/19,9/3/20,"Sugarfina USA, LLC",Malware,"1,019",Business,"2,021",0,307,130,,"10,470",Consumable,"2,021",2021,"1,000-9,999",400-499,441,441,FALSE,134,FALSE,300-399,
12/16/20,5/27/21,Cyberattack,5/25/20,12/16/20,Accucom Corporation,Malware,"6,829",Business,"2,021",0,205,162,,"10,471",Professional Services,"2,021",2021,"1,000-9,999",200-299,205,205,TRUE,,TRUE,200-299,
1/11/21,5/28/21,Cyberattack,1/11/21,1/11/21,"20/20 Eye Care Network, Inc.",Unclear/unknown,690,Health,"2,021",0,0,137,,"10,472",,"2,021",2021,500-999,0,0,0,TRUE,,TRUE,0,
1/21/21,5/28/21,Unauthorized Access,1/21/21,1/23/21,"USA Waste-Management Resources, LLC",,"6,225",Business,"2,021",2,2,127,,"10,473",Cleaning,"2,021",2021,"1,000-9,999",Jan-99,0,2,TRUE,,FALSE,Jan-99,
6/9/21,7/6/21,Theft or Mistake,6/9/21,,UniBank,,"11,276",Finance,"2,021",,,27,,"10,475",,"2,021",2021,"10,000-49,999",Unknown,0,,FALSE,,FALSE,Unknown,
3/21/21,7/8/21,Cyberattack,3/5/21,3/21/21,CNA Financial Corporation,Ransomware,823,Finance,"2,021",0,16,109,,"10,476",,"2,021",2021,500-999,Jan-99,16,16,TRUE,,TRUE,Jan-99,
3/1/21,6/2/21,Cyberattack,3/1/21,3/1/21,"Asarco, LLC",Ransomware,670,Business,"2,021",0,0,93,,"10,478",Other,"2,021",2021,500-999,0,0,0,TRUE,,TRUE,0,
4/25/21,6/3/21,Cyberattack,3/22/21,4/21/21,Supplemental Income 401(k) Plan,Phishing,"1,085",Finance,"2,021",0,30,39,,"10,479",,"2,021",2021,"1,000-9,999",Jan-99,34,34,FALSE,4,FALSE,Jan-99,
5/7/21,6/4/21,Theft or Mistake,5/7/21,,"Pediatrix Cardiology of Washington, P.C. d/b/a NorthWest Congenital Heart Care",,"1,136",Health,"2,021",,,28,,"10,480",,"2,021",2021,"1,000-9,999",Unknown,0,,FALSE,,FALSE,Unknown,
5/20/21,6/16/21,Cyberattack,2/7/20,5/20/20,Buffalo State College Foundation,Ransomware,536,Non-Profit/Charity,"2,021",0,103,27,,"10,484",,"2,021",2021,500-999,400-499,468,468,FALSE,365,FALSE,100-199,
6/4/21,6/24/21,Cyberattack,,,Washington State Department of Labor & Industries,Unclear/unknown,"16,466",Government,"2,021",,,20,,"10,490",,"2,021",2021,"10,000-49,999",Unknown,,,FALSE,,FALSE,Unknown,
7/7/17,10/12/17,Cyberattack,3/18/17,7/2/17,Hyatt Hotels Corporation,Skimmers,640,Business,"2,018",0,106,97,,"10,499",Hospitality,"2,018",2018,500-999,100-199,111,111,FALSE,5,FALSE,100-199,
6/15/19,8/14/19,Cyberattack,6/15/19,,Grays Harbor Community Hospital,Ransomware,"88,000",Health,"2,020",,,60,,"10,504",,"2,020",2020,"50,000-999,999",Unknown,0,,FALSE,,FALSE,Unknown,
5/31/19,3/2/20,Unauthorized Access,4/11/19,7/23/19,Carnival Corporation & PLC,,"11,346",Business,"2,020",53,103,276,,"10,536",Transportation,"2,020",2020,"10,000-49,999",100-199,50,103,TRUE,,FALSE,100-199,
12/14/18,2/14/19,Cyberattack,2/2/18,11/20/18,North 40 Outfitters,Unclear/unknown,"2,632",Business,"2,019",0,291,62,,"10,614",Retail,"2,019",2019,"1,000-9,999",300-399,315,315,FALSE,24,FALSE,200-299,
1/7/19,2/22/19,Theft or Mistake,1/7/19,1/7/19,Seattle Housing Authority,,720,Non-Profit/Charity,"2,019",0,0,46,,"10,616",,"2,019",2019,500-999,0,0,0,TRUE,,TRUE,0,
6/14/18,3/12/19,Cyberattack,1/8/18,8/7/18,ABM Industries Incorporated,Phishing,846,Business,"2,019",54,211,271,,"10,618",Other,"2,019",2019,500-999,200-299,157,211,TRUE,,FALSE,200-299,
4/25/19,5/24/19,Unauthorized Access,1/3/19,1/3/19,National Wildlife Federation,,"1,564",Non-Profit/Charity,"2,019",0,0,29,,"10,633",,"2,019",2019,"1,000-9,999",100-199,112,112,FALSE,112,FALSE,0,
1/9/23,2/5/23,Theft or Mistake,8/25/22,1/13/23,Mutual of America Life Insurance Company,,"1,043",Finance,"2,023",4,141,27,NY,"14,630",,"2,023",2023,"1,000-9,999",100-199,137,141,TRUE,,FALSE,100-199,NY
12/15/22,2/6/23,Cyberattack,12/13/22,12/15/22,Highmark,Phishing,"1,980",Health,"2,023",0,2,53,PA,"14,632",,"2,023",2023,"1,000-9,999",Jan-99,2,2,TRUE,,TRUE,Jan-99,PA
12/18/22,2/9/23,Unauthorized Access,1/4/23,1/4/23,Northwest Mothers Milk Bank,,"1,153",Non-Profit/Charity,"2,023",17,0,53,OR,"14,634",,"2,023",2023,"1,000-9,999",0,-17,0,TRUE,,FALSE,0,OR
12/12/22,2/13/23,Cyberattack,12/12/22,12/12/22,Evergreen Treatment Services,Ransomware,"11,247",Non-Profit/Charity,"2,023",0,0,63,WA,"14,636",,"2,023",2023,"10,000-49,999",0,0,0,TRUE,,TRUE,0,WA
5/31/22,2/15/23,Cyberattack,4/4/22,5/31/22,Asotin County Public Facilities District,Ransomware,"1,090",Government,"2,023",0,57,260,WA,"14,637",,"2,023",2023,"1,000-9,999",Jan-99,57,57,TRUE,,TRUE,Jan-99,WA
1/31/23,10/6/23,Cyberattack,1/16/23,1/31/23,Edmonds School District No. 15,Other,"143,536",Education,"2,024",0,15,248,WA,"14,660",,"2,024",2024,"50,000-999,999",Jan-99,15,15,TRUE,,TRUE,Jan-99,WA
11/12/22,2/17/23,Cyberattack,11/9/22,11/13/22,"Rancho Mesquite Casino, Inc.",Ransomware,"4,368",Business,"2,023",1,4,97,NV,"14,663",Entertainment,"2,023",2023,"1,000-9,999",Jan-99,3,4,TRUE,,FALSE,Jan-99,NV
2/16/22,2/17/23,Theft or Mistake,2/4/22,2/4/22,University of Washington,,534,Education,"2,023",0,0,366,WA,"14,768",,"2,023",2023,500-999,Jan-99,12,12,FALSE,12,FALSE,0,WA
2/10/23,3/5/23,Cyberattack,1/28/23,1/30/23,Premera Blue Cross,Other,"36,211",Health,"2,023",0,2,23,WA,"14,851",,"2,023",2023,"10,000-49,999",Jan-99,13,13,FALSE,11,FALSE,Jan-99,WA
1/25/23,2/24/23,Cyberattack,11/27/22,11/27/22,Crystal Bay Casino,Ransomware,"1,480",Business,"2,023",0,0,30,NV,"14,853",Entertainment,"2,023",2023,"1,000-9,999",Jan-99,59,59,FALSE,59,FALSE,0,NV
2/3/23,2/28/23,Cyberattack,1/30/23,1/31/23,Hatch Bank,Other,"2,580",Finance,"2,023",0,1,25,CA,"14,854",,"2,023",2023,"1,000-9,999",Jan-99,4,4,FALSE,3,FALSE,Jan-99,CA
10/12/22,3/2/23,Cyberattack,5/26/22,10/12/23,"Squishable.com, Inc.",Malware,671,Business,"2,023",365,504,141,NY,"14,855",Retail,"2,023",2023,500-999,500+,139,504,TRUE,,FALSE,500+,NY
1/3/23,3/3/23,Unauthorized Access,10/12/19,3/1/23,"Cerebral, Inc",,"86,669",Health,"2,023",57,"1,236",59,DE,"14,856",,"2,023",2023,"50,000-999,999",500+,"1,179","1,236",TRUE,,FALSE,500+,DE
2/2/23,3/7/23,Cyberattack,1/28/23,1/30/23,"CHSPSC, LLC ",Other,559,Health,"2,023",0,2,33,TN,"14,858",,"2,023",2023,500-999,Jan-99,5,5,FALSE,3,FALSE,Jan-99,TN
1/28/23,3/10/23,Cyberattack,1/28/23,1/29/23,ZOLL Medical Corporation ,Other,"6,176",Health,"2,023",1,1,41,WA,"14,860",,"2,023",2023,"1,000-9,999",Jan-99,0,1,TRUE,,FALSE,Jan-99,WA
7/5/22,3/14/23,Cyberattack,6/30/22,7/5/22,"Independent Living Systems, LLC",Ransomware,"6,017",Health,"2,023",0,5,252,FL,"14,861",,"2,023",2023,"1,000-9,999",Jan-99,5,5,TRUE,,TRUE,Jan-99,FL
11/11/22,3/14/23,Theft or Mistake,10/27/22,10/27/22,Art Center Inc. dba Northwest College of Art & Design,,"1,081",Education,"2,023",0,0,123,WA,"14,862",,"2,023",2023,"1,000-9,999",Jan-99,15,15,FALSE,15,FALSE,0,WA
2/18/23,3/14/23,Unauthorized Access,1/8/23,2/28/23,Allstate Insurance Company,,561,Business,"2,023",10,51,24,IL,"14,863",Other,"2,023",2023,500-999,Jan-99,41,51,TRUE,,FALSE,Jan-99,IL
11/18/22,3/14/23,Theft or Mistake,9/30/16,11/18/22,"mscripts, LLC",,"1,394",Health,"2,023",0,"2,240",116,CA,"14,864",,"2,023",2023,"1,000-9,999",500+,"2,240","2,240",TRUE,,TRUE,500+,CA
2/4/23,3/24/23,Unauthorized Access,2/1/23,2/6/23,"Bank of America, N.A. concerning breach at NCB Manag. Serv. ",,"12,510",Finance,"2,023",2,5,48,PA,"14,891",,"2,023",2023,"10,000-49,999",Jan-99,3,5,TRUE,,FALSE,Jan-99,PA
11/16/22,3/30/23,Theft or Mistake,7/13/22,12/9/22,"Svanaco, Inc. dba Americaneagle.com",,"1,475",Business,"2,023",23,149,134,IL,"14,892",Software,"2,023",2023,"1,000-9,999",100-199,126,149,TRUE,,FALSE,100-199,IL
2/13/23,3/30/23,Cyberattack,12/10/22,3/17/23,"TMX Finance Corporate Services, Inc. & affiliates",Malware,571,Finance,"2,023",32,97,45,GA,"14,893",,"2,023",2023,500-999,Jan-99,65,97,TRUE,,FALSE,Jan-99,GA
10/30/22,3/31/23,Cyberattack,10/28/22,10/29/22,Southwest Healthcare Services ,Ransomware,"1,225",Health,"2,023",0,1,152,ND,"14,899",,"2,023",2023,"1,000-9,999",Jan-99,2,2,FALSE,1,FALSE,Jan-99,ND
4/24/22,3/6/23,Unauthorized Access,4/21/22,5/21/22,South Whidbey Fire & EMS,,582,Government,"2,023",27,30,316,,"14,909",,"2,023",2023,500-999,Jan-99,3,30,TRUE,,FALSE,Jan-99,
1/13/23,4/7/23,Cyberattack,1/13/23,1/14/23,"Yum! Brands, Inc. ",Ransomware,"1,220",Business,"2,023",1,1,84,KY,"14,951",Other,"2,023",2023,"1,000-9,999",Jan-99,0,1,TRUE,,FALSE,Jan-99,KY
12/10/22,4/7/23,Cyberattack,12/5/22,12/11/22,"90 Degree Benefits, Inc. - Wisconsin",Ransomware,"2,704",Business,"2,023",1,6,118,WI,"14,953",Other,"2,023",2023,"1,000-9,999",Jan-99,5,6,TRUE,,FALSE,Jan-99,WI
2/7/23,4/13/23,Unauthorized Access,1/30/23,,"Nations Benefit Holdings, LLC",,"39,020",Finance,"2,023",,,65,,"14,954",,"2,023",2023,"10,000-49,999",Unknown,8,,FALSE,,FALSE,Unknown,
2/4/23,4/10/23,Cyberattack,1/30/23,1/30/23,"Brightline, Inc.",Other,"26,333",Health,"2,023",0,0,65,CA,"14,988",,"2,023",2023,"10,000-49,999",Jan-99,5,5,FALSE,5,FALSE,0,CA
12/2/22,4/11/23,Cyberattack,12/1/22,12/2/22,"Regal Medical Group, Inc. ",Ransomware,"2,224",Health,"2,023",0,1,130,CA,"14,989",,"2,023",2023,"1,000-9,999",Jan-99,1,1,TRUE,,TRUE,Jan-99,CA
